time,original,missing,interpolated,mask
0,4.706886012730505,4.706886012730505,4.706886012730505,0
1,-2.4228031304510194,-2.4228031304510194,-2.4228031304510194,0
2,-9.180669689490209,-9.180669689490209,-9.180669689490209,0
3,-6.009280159979818,-6.009280159979818,-6.009280159979818,0
4,8.752284650513714,8.752284650513714,8.752284650513714,0
5,-0.5817016352094743,-0.5817016352094743,-0.5817016352094743,0
6,1.841946398135274,1.841946398135274,1.841946398135274,0
7,0.17922511608484207,0.17922511608484207,0.17922511608484207,0
8,0.6945813247856618,0.6945813247856618,0.6945813247856618,0
9,10.223194550377572,10.223194550377572,10.223194550377572,0
10,2.833093530689342,2.833093530689342,2.833093530689342,0
11,0.20991223299704814,0.20991223299704814,0.20991223299704814,0
12,5.833388378014474,5.833388378014474,5.833388378014474,0
13,8.528230194781619,8.528230194781619,8.528230194781619,0
14,6.227648919326621,6.227648919326621,6.227648919326621,0
15,4.678702636534564,4.678702636534564,4.678702636534564,0
16,2.8740943377319175,2.8740943377319175,2.8740943377319175,0
17,2.555639451378343,2.555639451378343,2.555639451378343,0
18,-6.206656348519206,-6.206656348519206,-6.206656348519206,0
19,10.723642259304372,10.723642259304372,10.723642259304372,0
20,6.555324702760159,6.555324702760159,6.555324702760159,0
21,5.749429836035892,5.749429836035892,5.749429836035892,0
22,8.936160744810067,8.936160744810067,8.936160744810067,0
23,14.735793215321259,14.735793215321259,14.735793215321259,0
24,1.8759088967480688,1.8759088967480688,1.8759088967480688,0
25,20.469226304285666,20.469226304285666,20.469226304285666,0
26,20.42871284364596,20.42871284364596,20.42871284364596,0
27,1.9733122479304497,1.9733122479304497,1.9733122479304497,0
28,13.590241467240705,13.590241467240705,13.590241467240705,0
29,9.373195587528398,9.373195587528398,9.373195587528398,0
30,15.094964890225192,15.094964890225192,15.094964890225192,0
31,11.353730279075986,11.353730279075986,11.353730279075986,0
32,24.114891369710538,24.114891369710538,24.114891369710538,0
33,22.063301690372363,22.063301690372363,22.063301690372363,0
34,15.986739567904422,15.986739567904422,15.986739567904422,0
35,24.144505705335156,24.144505705335156,24.144505705335156,0
36,17.36758527705975,17.36758527705975,17.36758527705975,0
37,23.614124732303907,23.614124732303907,23.614124732303907,0
38,19.843662481426218,19.843662481426218,19.843662481426218,0
39,18.09156871797698,18.09156871797698,18.09156871797698,0
40,9.04966971545559,9.04966971545559,9.04966971545559,0
41,22.265798717056832,22.265798717056832,22.265798717056832,0
42,5.32181233288249,5.32181233288249,5.32181233288249,0
43,7.731292687866785,,4.510617059857274,1
44,6.900853847848651,,3.6994217868320574,1
45,13.921575239770936,,2.8882265138068406,1
46,-0.31206830197332186,,2.0770312407816243,1
47,-5.6318154899512844,,1.2658359677564075,1
48,13.015709540072264,,0.4546406947311912,1
49,-1.7043950486575412,,-0.35655457829402515,1
50,-4.9423825340584635,,-1.1677498513192415,1
51,-16.40267111437498,,-1.9789451243444578,1
52,-7.840130960622586,,-2.790140397369675,1
53,-3.6013356703948918,-3.6013356703948918,-3.6013356703948918,0
54,-2.2502437113256635,-2.2502437113256635,-2.2502437113256635,0
55,-15.87954677358951,-15.87954677358951,-15.87954677358951,0
56,-11.061039770686232,-11.061039770686232,-11.061039770686232,0
57,-0.40779072721332155,-0.40779072721332155,-0.40779072721332155,0
58,-2.570794171279172,-2.570794171279172,-2.570794171279172,0
59,-0.4534962357219411,-0.4534962357219411,-0.4534962357219411,0
60,-10.205424998084954,-10.205424998084954,-10.205424998084954,0
61,-21.602678529613318,-21.602678529613318,-21.602678529613318,0
62,-15.923780553147507,,-20.650940751477034,1
63,-13.734885023119643,,-19.69920297334075,1
64,-13.462680282005163,,-18.747465195204466,1
65,-17.37363540425606,,-17.795727417068182,1
66,-16.891492984528295,,-16.843989638931898,1
67,-17.599942174566465,,-15.892251860795614,1
68,-8.08185333426474,,-14.94051408265933,1
69,-7.072082924780737,,-13.988776304523046,1
70,-5.637232432152115,,-13.03703852638676,1
71,3.792305196364972,,-12.085300748250477,1
72,-11.133562970114193,-11.133562970114193,-11.133562970114193,0
73,-11.701714209111193,-11.701714209111193,-11.701714209111193,0
74,2.5966731765731272,2.5966731765731272,2.5966731765731272,0
75,-6.330077440131504,,2.2590916175105673,1
76,-9.346941290358222,,1.9215100584480072,1
77,-5.803733642802825,,1.583928499385447,1
78,0.9754523127068979,,1.246346940322887,1
79,-6.784040631998364,,0.9087653812603271,1
80,5.974959895958909,,0.5711838221977668,1
81,-8.67584668152666,,0.23360226313520682,1
82,0.17665171500077415,,-0.10397929592735311,1
83,-15.057260443408126,,-0.44156085498991304,1
84,-6.72019471619429,,-0.779142414052473,1
85,-3.1770384350202203,,-1.1167239731150334,1
86,-1.4042189729675683,,-1.4543055321775937,1
87,-1.9979415783871741,,-1.7918870912401537,1
88,-10.390025792633741,,-2.1294686503027136,1
89,-8.929660229421255,,-2.4670502093652735,1
90,-8.167167737988766,,-2.8046317684278335,1
91,-2.1372222411326995,,-3.1422133274903934,1
92,-13.649064290219895,,-3.4797948865529533,1
93,-2.722023474866451,,-3.8173764456155133,1
94,-0.1564550894546383,,-4.154958004678074,1
95,-4.492539563740634,-4.492539563740634,-4.492539563740634,0
96,-2.4351015119510944,-2.4351015119510944,-2.4351015119510944,0
97,0.22618725718362961,0.22618725718362961,0.22618725718362961,0
98,-20.72722168765874,-20.72722168765874,-20.72722168765874,0
